work_id,name,role,instrument
6206*1,"Hensley, Shuler",S,Singer
6208*1,"Blazer, Judy",S,Singer
6208*1,"Hensley, Shuler",S,Singer
6208*1,"Widmann-Levy, Ronit",S,Singer
6208*1,"Brancoveanu, Eugene",S,Singer
6208*2,"Blazer, Judy",S,Singer
6208*2,"Hensley, Shuler",S,Singer
6208*2,"Widmann-Levy, Ronit",S,Singer
6208*2,"Brancoveanu, Eugene",S,Singer
6208*3,"Blazer, Judy",S,Singer
6208*3,"Hensley, Shuler",S,Singer
6208*3,"Widmann-Levy, Ronit",S,Singer
6208*3,"Brancoveanu, Eugene",S,Singer
6208*1,"Blazer, Judy",S,Singer
6208*1,"Hensley, Shuler",S,Singer
6208*1,"Widmann-Levy, Ronit",S,Singer
6208*1,"Brancoveanu, Eugene",S,Singer
6208*2,"Blazer, Judy",S,Singer
6208*2,"Hensley, Shuler",S,Singer
6208*2,"Widmann-Levy, Ronit",S,Singer
6208*2,"Brancoveanu, Eugene",S,Singer
6208*3,"Blazer, Judy",S,Singer
6208*3,"Hensley, Shuler",S,Singer
6208*3,"Widmann-Levy, Ronit",S,Singer
6208*3,"Brancoveanu, Eugene",S,Singer
6211*,"Blazer, Judy",S,Singer
6216*,"Thomas, Michael Tilson",None,None
6193*2,"Blazer, Judy",S,Singer
6210*1,"Hensley, Shuler",S,Singer
6210*1,"Brancoveanu, Eugene",S,Singer
6196*1,"Brancoveanu, Eugene",S,Singer
8742*,"Price, Lonny",S,Director and Producer
8742*,"Rhodes, Josh",S,Choreographer
8742*,"Cowart, Matt",S,Producer
8742*,"Bierko, Craig",S,Singer
8742*,"Colbert, Stephen",S,Singer
8742*,"Cryer, Jon",S,Singer
8742*,"Finneran, Katie",S,Singer
8742*,"Harris, Neil Patrick",S,Singer
8742*,"Hendricks, Christina",S,Singer
8742*,"Lazar, Aaron",S,Singer
8742*,"LuPone, Patti",S,Singer
8742*,"Paice, Jill",S,Singer
8742*,"Plimpton, Martha",S,Singer
8742*,"Rose, Anika Noni",S,Singer
8742*,"Thompson, Jennifer Laura",S,Singer
8742*,"Walton, Jim",S,Singer
8742*,"Whitehead, Chryssie",S,Singer
8742*,"Green, Alexa",A,Singer
8742*,"Inkley, Fred",A,Singer
8742*,"Lorey, Rob",A,Singer
8742*,"Vosk, Jessica",A,Singer
8742*,"Carter, Callie",A,"Ensemble, Featured"
8742*,"DeBose, Ariana",A,"Ensemble, Featured"
8742*,Ewing Sean,A,"Ensemble, Featured"
8742*,"Fitzgerald, Ashley",A,"Ensemble, Featured"
8742*,"Latarro, Lorin",A,"Ensemble, Featured"
8742*,"Wilkins, Lee",A,"Ensemble, Featured"
8742*,"Price, Lonny",S,Director and Producer
8742*,"Rhodes, Josh",S,Choreographer
8742*,"Cowart, Matt",S,Producer
8742*,"Bierko, Craig",S,Singer
8742*,"Colbert, Stephen",S,Singer
8742*,"Cryer, Jon",S,Singer
8742*,"Finneran, Katie",S,Singer
8742*,"Harris, Neil Patrick",S,Singer
8742*,"Hendricks, Christina",S,Singer
8742*,"Lazar, Aaron",S,Singer
8742*,"LuPone, Patti",S,Singer
8742*,"Paice, Jill",S,Singer
8742*,"Plimpton, Martha",S,Singer
8742*,"Rose, Anika Noni",S,Singer
8742*,"Thompson, Jennifer Laura",S,Singer
8742*,"Walton, Jim",S,Singer
8742*,"Whitehead, Chryssie",S,Singer
8742*,"Green, Alexa",A,Singer
8742*,"Inkley, Fred",A,Singer
8742*,"Lorey, Rob",A,Singer
8742*,"Vosk, Jessica",A,Singer
8742*,"Carter, Callie",A,"Ensemble, Featured"
8742*,"DeBose, Ariana",A,"Ensemble, Featured"
8742*,Ewing Sean,A,"Ensemble, Featured"
8742*,"Fitzgerald, Ashley",A,"Ensemble, Featured"
8742*,"Latarro, Lorin",A,"Ensemble, Featured"
8742*,"Wilkins, Lee",A,"Ensemble, Featured"
8742*,"Price, Lonny",S,Director and Producer
8742*,"Rhodes, Josh",S,Choreographer
8742*,"Cowart, Matt",S,Producer
8742*,"Bierko, Craig",S,Singer
8742*,"Colbert, Stephen",S,Singer
8742*,"Cryer, Jon",S,Singer
8742*,"Finneran, Katie",S,Singer
8742*,"Harris, Neil Patrick",S,Singer
8742*,"Hendricks, Christina",S,Singer
8742*,"Lazar, Aaron",S,Singer
8742*,"LuPone, Patti",S,Singer
8742*,"Paice, Jill",S,Singer
8742*,"Plimpton, Martha",S,Singer
8742*,"Rose, Anika Noni",S,Singer
8742*,"Thompson, Jennifer Laura",S,Singer
8742*,"Walton, Jim",S,Singer
8742*,"Whitehead, Chryssie",S,Singer
8742*,"Green, Alexa",A,Singer
8742*,"Inkley, Fred",A,Singer
8742*,"Lorey, Rob",A,Singer
8742*,"Vosk, Jessica",A,Singer
8742*,"Carter, Callie",A,"Ensemble, Featured"
8742*,"DeBose, Ariana",A,"Ensemble, Featured"
8742*,Ewing Sean,A,"Ensemble, Featured"
8742*,"Fitzgerald, Ashley",A,"Ensemble, Featured"
8742*,"Latarro, Lorin",A,"Ensemble, Featured"
8742*,"Wilkins, Lee",A,"Ensemble, Featured"
8742*,"Price, Lonny",S,Director and Producer
8742*,"Rhodes, Josh",S,Choreographer
8742*,"Cowart, Matt",S,Producer
8742*,"Bierko, Craig",S,Singer
8742*,"Colbert, Stephen",S,Singer
8742*,"Cryer, Jon",S,Singer
8742*,"Finneran, Katie",S,Singer
8742*,"Harris, Neil Patrick",S,Singer
8742*,"Hendricks, Christina",S,Singer
8742*,"Lazar, Aaron",S,Singer
8742*,"LuPone, Patti",S,Singer
8742*,"Paice, Jill",S,Singer
8742*,"Plimpton, Martha",S,Singer
8742*,"Rose, Anika Noni",S,Singer
8742*,"Thompson, Jennifer Laura",S,Singer
8742*,"Walton, Jim",S,Singer
8742*,"Whitehead, Chryssie",S,Singer
8742*,"Green, Alexa",A,Singer
8742*,"Inkley, Fred",A,Singer
8742*,"Lorey, Rob",A,Singer
8742*,"Vosk, Jessica",A,Singer
8742*,"Carter, Callie",A,"Ensemble, Featured"
8742*,"DeBose, Ariana",A,"Ensemble, Featured"
8742*,Ewing Sean,A,"Ensemble, Featured"
8742*,"Fitzgerald, Ashley",A,"Ensemble, Featured"
8742*,"Latarro, Lorin",A,"Ensemble, Featured"
8742*,"Wilkins, Lee",A,"Ensemble, Featured"
6295*,"McDermott, Kerry",A,Violin
6295*,"Rabinova, Anna",A,Violin
6295*,"Nelson, Judith",A,Viola
6295*,"Tu, Qiang",A,Cello
6295*,"Okamoto, Satoshi",A,Contrabass
6295*,"Markey, James",A,Bass Trombone
51779*13,"Markey, James",A,Bass Trombone
51779*13,"McDermott, Kerry",A,Violin
51779*13,"Rabinova, Anna",A,Violin
51779*13,"Nelson, Judith",A,Viola
51779*13,"Tu, Qiang",A,Cello
51779*13,"Okamoto, Satoshi",A,Contrabass
3804*3,"McDermott, Kerry",A,Violin
3804*3,"Rabinova, Anna",A,Violin
3804*3,"Nelson, Judith",A,Viola
3804*3,"Tu, Qiang",A,Cello
3804*4,"Rabinova, Anna",A,Violin
3804*4,"McDermott, Kerry",A,Violin
3804*4,"Nelson, Judith",A,Viola
3804*4,"Tu, Qiang",A,Cello
1808*,"Perlman, Itzhak",S,Violin
6146*,"Perlman, Itzhak",S,Violin
1726*,"Perlman, Itzhak",S,Violin
6067*,"Perlman, Itzhak",S,Violin
1758*,"Perlman, Itzhak",S,Violin
6151*,"Perlman, Itzhak",S,Violin
6153*,"Perlman, Itzhak",S,Violin
6172*,"Perlman, Itzhak",S,Violin
1064*,"Perlman, Itzhak",S,Violin
7798*,"Phelps, Cynthia",S,Viola
7798*,"Young, Rebecca",S,Viola
7798*,"Phelps, Cynthia",S,Viola
7798*,"Young, Rebecca",S,Viola
7798*,"Phelps, Cynthia",S,Viola
7798*,"Young, Rebecca",S,Viola
7798*,"Phelps, Cynthia",S,Viola
7798*,"Young, Rebecca",S,Viola
6295*,"McDermott, Kerry",S,Violin
6295*,"Rabinova, Anna",S,Violin
6295*,"Nelson, Judith",S,Viola
6295*,"Tu, Qiang",A,Cello
6295*,"Okamoto, Satoshi",A,Contrabass
6295*,"Markey, James",A,Bass Trombone
3804*3,"McDermott, Kerry",S,Violin
3804*3,"Rabinova, Anna",S,Violin
3804*3,"Nelson, Judith",S,Viola
3804*3,"Tu, Qiang",A,Cello
3804*3,"Schoevaert, Marion",A,Production Design
3804*3,"Rence, Dorian",S,Writer/Narrator
3804*4,"McDermott, Kerry",S,Violin
3804*4,"Rabinova, Anna",S,Violin
3804*4,"Nelson, Judith",S,Viola
3804*4,"Tu, Qiang",A,Cello
3804*4,"Schoevaert, Marion",A,Production Design
3804*4,"Rence, Dorian",S,Writer/Narrator
6295*,"McDermott, Kerry",S,Violin
6295*,"Rabinova, Anna",S,Violin
6295*,"Nelson, Judith",S,Viola
6295*,"Tu, Qiang",A,Cello
6295*,"Okamoto, Satoshi",A,Contrabass
6295*,"Markey, James",A,Bass Trombone
3804*3,"McDermott, Kerry",S,Violin
3804*3,"Rabinova, Anna",S,Violin
3804*3,"Nelson, Judith",S,Viola
3804*3,"Tu, Qiang",A,Cello
3804*3,"Schoevaert, Marion",A,Production Design
3804*3,"Rence, Dorian",S,Writer/Narrator
3804*4,"McDermott, Kerry",S,Violin
3804*4,"Rabinova, Anna",S,Violin
3804*4,"Nelson, Judith",S,Viola
3804*4,"Tu, Qiang",A,Cello
3804*4,"Schoevaert, Marion",A,Production Design
3804*4,"Rence, Dorian",S,Writer/Narrator
1135*1,"Ax, Emanuel",S,Piano
53148*,"Ax, Emanuel",S,Piano
1135*1,"Ax, Emanuel",S,Piano
53148*,"Ax, Emanuel",S,Piano
1135*1,"Ax, Emanuel",S,Piano
53148*,"Ax, Emanuel",S,Piano
9184*,"Lee, Hyunju",A,Violin
9184*,"Ge, Quan",A,Violin
9184*,"Rinehart, Robert",A,Viola
9184*,"Moon, Eileen",A,Cello
51661*,"Batiashvili, Lisa",S,Violin
51661*,"Batiashvili, Lisa",S,Violin
51661*,"Batiashvili, Lisa",S,Violin
52349*,"Shaham, Gil",S,Violin
52349*,"Ma, Yo-Yo",S,Cello
52349*,"Ax, Emanuel",S,Piano
5681*,"McDonald, Audra",S,Vocalist
5683*,"McDonald, Audra",S,Vocalist
5682*,"McDonald, Audra",S,Vocalist
5684*,"McDonald, Audra",S,Vocalist
52611*,"Dicterow, Glenn",S,Violin
52611*,"Kim, Michelle",S,Violin
52611*,"Phelps, Cynthia",S,Viola
52611*,"Young, Rebecca",S,Viola
52611*,"Brey, Carter",S,Cello
6593*,"Dicterow, Glenn",S,Violin
6593*,"Kim, Michelle",S,Violin
6593*,"Phelps, Cynthia",S,Viola
6593*,"Young, Rebecca",S,Viola
6593*,"Brey, Carter",S,Cello
52637*,"Hampson, Thomas",S,Baritone
52637*,"Hampson, Thomas",None,None
563*,"Batiashvili, Lisa",S,Violin
52637*,"Hampson, Thomas",S,Baritone
6593*,"Dicterow, Glenn",A,Violin
6593*,"Kim, Michelle",A,Violin
6593*,"Phelps, Cynthia",A,Viola
6593*,"Young, Rebecca",A,Viola
6593*,"Brey, Carter",A,Cello
563*,"Batiashvili, Lisa",S,Violin
51661*,"Batiashvili, Lisa",S,Violin
8857*7,"Batiashvili, Lisa",S,Violin
52637*,"Hampson, Thomas",S,Baritone
6593*,"Dicterow, Glenn",A,Violin
6593*,"Kim, Michelle",A,Violin
6593*,"Phelps, Cynthia",A,Viola
6593*,"Young, Rebecca",A,Viola
6593*,"Brey, Carter",A,Cello
52637*,"Hampson, Thomas",S,Baritone
563*,"Batiashvili, Lisa",S,Violin
8857*7,"Batiashvili, Lisa",S,Violin
52637*,"Hampson, Thomas",S,Baritone
51661*,"Batiashvili, Lisa",S,Violin
51023*,"Mutter, Anne-Sophie",S,Violin
51023*,"Mutter, Anne-Sophie",S,Violin
51023*,"Mutter, Anne-Sophie",S,Violin
6388*,"Mutter, Anne-Sophie",A,Violin
6388*,"Orkis, Lambert",A,Piano
8898*,"Orkis, Lambert",A,Piano
8898*,"Mutter, Anne-Sophie",A,Violin
9179*,"Mutter, Anne-Sophie",A,Violin
9179*,"Orkis, Lambert",A,Piano
8897*,"Mutter, Anne-Sophie",A,Violin
8897*,"Orkis, Lambert",A,Piano
10162*4,"Orkis, Lambert",A,Piano
10162*4,"Mutter, Anne-Sophie",A,Violin
6492*2,"Mutter, Anne-Sophie",A,Violin
6492*2,"Orkis, Lambert",A,Piano
6493*4,"Mutter, Anne-Sophie",A,Violin
6493*4,"Orkis, Lambert",A,Piano
6493*1,"Mutter, Anne-Sophie",A,Violin
6493*1,"Orkis, Lambert",A,Piano
2999*4,"Mutter, Anne-Sophie",A,Violin
2999*4,"Orkis, Lambert",A,Piano
6295*,"Kaufman, Mindy",A,Flute
6295*,"Sylar, Sherry",A,Oboe
6295*,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6295*,"Laskowski, Kim",A,Bassoon
6295*,"Wall, Howard",A,French Horn
5921*3,"Kaufman, Mindy",A,Flute
5921*3,"Sylar, Sherry",A,Oboe
5921*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
5921*3,"Laskowski, Kim",A,Bassoon
5921*3,"Wall, Howard",A,French Horn
6500*1,"Kaufman, Mindy",A,Flute
6500*1,"Sylar, Sherry",A,Oboe
6500*1,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*1,"Laskowski, Kim",A,Bassoon
6500*1,"Wall, Howard",A,French Horn
6500*1,"Rence, Dorian",A,Narrator
6500*1,"Rence, Dorian",A,Author
6500*1,"Schoevaert, Marion",A,Production Design
6500*2,"Kaufman, Mindy",A,Flute
6500*2,"Sylar, Sherry",A,Oboe
6500*2,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*2,"Laskowski, Kim",A,Bassoon
6500*2,"Wall, Howard",A,French Horn
6500*2,"Rence, Dorian",A,Narrator
6500*2,"Rence, Dorian",A,Author
6500*2,"Schoevaert, Marion",A,Production Design
6500*3,"Kaufman, Mindy",A,Flute
6500*3,"Sylar, Sherry",A,Oboe
6500*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*3,"Laskowski, Kim",A,Bassoon
6500*3,"Wall, Howard",A,French Horn
6500*3,"Rence, Dorian",A,Narrator
6500*3,"Rence, Dorian",A,Author
6500*3,"Schoevaert, Marion",A,Production Design
6500*4,"Kaufman, Mindy",A,Flute
6500*4,"Sylar, Sherry",A,Oboe
6500*4,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*4,"Laskowski, Kim",A,Bassoon
6500*4,"Wall, Howard",A,French Horn
6500*4,"Rence, Dorian",A,Narrator
6500*4,"Rence, Dorian",A,Author
6500*4,"Schoevaert, Marion",A,Production Design
6295*,"Kaufman, Mindy",A,Flute
6295*,"Sylar, Sherry",A,Oboe
6295*,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6295*,"Laskowski, Kim",A,Bassoon
6295*,"Wall, Howard",A,French Horn
5921*3,"Kaufman, Mindy",A,Flute
5921*3,"Sylar, Sherry",A,Oboe
5921*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
5921*3,"Laskowski, Kim",A,Bassoon
5921*3,"Wall, Howard",A,French Horn
6500*1,"Kaufman, Mindy",A,Flute
6500*1,"Sylar, Sherry",A,Oboe
6500*1,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*1,"Laskowski, Kim",A,Bassoon
6500*1,"Wall, Howard",A,French Horn
6500*1,"Rence, Dorian",A,Narrator
6500*1,"Rence, Dorian",A,Author
6500*1,"Schoevaert, Marion",A,Production Design
6500*2,"Kaufman, Mindy",A,Flute
6500*2,"Sylar, Sherry",A,Oboe
6500*2,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*2,"Laskowski, Kim",A,Bassoon
6500*2,"Wall, Howard",A,French Horn
6500*2,"Rence, Dorian",A,Narrator
6500*2,"Rence, Dorian",A,Author
6500*2,"Schoevaert, Marion",A,Production Design
6500*3,"Kaufman, Mindy",A,Flute
6500*3,"Sylar, Sherry",A,Oboe
6500*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*3,"Laskowski, Kim",A,Bassoon
6500*3,"Wall, Howard",A,French Horn
6500*3,"Rence, Dorian",A,Narrator
6500*3,"Rence, Dorian",A,Author
6500*3,"Schoevaert, Marion",A,Production Design
6500*4,"Kaufman, Mindy",A,Flute
6500*4,"Sylar, Sherry",A,Oboe
6500*4,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*4,"Laskowski, Kim",A,Bassoon
6500*4,"Wall, Howard",A,French Horn
6500*4,"Rence, Dorian",A,Narrator
6500*4,"Rence, Dorian",A,Author
6500*4,"Schoevaert, Marion",A,Production Design
6295*,"Kaufman, Mindy",A,Flute
6295*,"Sylar, Sherry",A,Oboe
6295*,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6295*,"Laskowski, Kim",A,Bassoon
6295*,"Wall, Howard",A,French Horn
5921*3,"Kaufman, Mindy",A,Flute
5921*3,"Sylar, Sherry",A,Oboe
5921*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
5921*3,"Laskowski, Kim",A,Bassoon
5921*3,"Wall, Howard",A,French Horn
6500*1,"Kaufman, Mindy",A,Flute
6500*1,"Sylar, Sherry",A,Oboe
6500*1,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*1,"Laskowski, Kim",A,Bassoon
6500*1,"Wall, Howard",A,French Horn
6500*1,"Rence, Dorian",A,Narrator
6500*1,"Rence, Dorian",A,Author
6500*1,"Schoevaert, Marion",A,Production Design
6500*2,"Kaufman, Mindy",A,Flute
6500*2,"Sylar, Sherry",A,Oboe
6500*2,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*2,"Laskowski, Kim",A,Bassoon
6500*2,"Wall, Howard",A,French Horn
6500*2,"Rence, Dorian",A,Narrator
6500*2,"Rence, Dorian",A,Author
6500*2,"Schoevaert, Marion",A,Production Design
6500*3,"Kaufman, Mindy",A,Flute
6500*3,"Sylar, Sherry",A,Oboe
6500*3,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*3,"Laskowski, Kim",A,Bassoon
6500*3,"Wall, Howard",A,French Horn
6500*3,"Rence, Dorian",A,Narrator
6500*3,"Rence, Dorian",A,Author
6500*3,"Schoevaert, Marion",A,Production Design
6500*4,"Kaufman, Mindy",A,Flute
6500*4,"Sylar, Sherry",A,Oboe
6500*4,"Martinez [Martínez] Forteza, Pascual",A,Clarinet
6500*4,"Laskowski, Kim",A,Bassoon
6500*4,"Wall, Howard",A,French Horn
6500*4,"Rence, Dorian",A,Narrator
6500*4,"Rence, Dorian",A,Author
6500*4,"Schoevaert, Marion",A,Production Design
2377*,"Voigt, Deborah",S,Soprano
2377*,"Voigt, Deborah",S,Soprano
2377*,"Voigt, Deborah",S,Soprano
4245*,"Svetlov, Mikhail",A,Bass
4245*,"Tsypin, Vladimir",A,Violin
4256*,"Langevin, Robert",A,Flute
4256*,"Grossman, David J.",A,Contrabass
4256*,"Beck, Steven",A,Piano
8509*,"Lu, Kuan Cheng",A,Violin
8509*,"Ge, Quan",A,Violin
8509*,"Rence, Dorian",A,Viola
8509*,"Yu, Wei",A,Cello
8509*,"Okamoto, Satoshi",A,Contrabass
8509*,"Kanamaru, Tomoko",A,Piano
3796*,"Ziskel, Yulia",A,Violin
3796*,"Ge, Quan",A,Violin
3796*,"Kamath, Vivek",A,Viola
3796*,"Kudo, Sumire",A,Cello
3796*,"Jokubaviciute, Ieva",A,Piano
6753*,"Dicterow, Glenn",A,Violin
6753*,"Staples, Sheryl",A,Viola
6753*,"Phelps, Cynthia",A,Viola
6753*,"Gilbert, Alan",A,Viola
6753*,"Brey, Carter",A,Cello
11812*,"Fitch, Douglas",A,Speaker
11812*,"Bayrakdarian, Isabel",A,Speaker
11812*,"Saunders, Dan",A,Speaker
11812*,"Spurgeon, Jeff",A,Host
52098*,"Shaham, Gil",S,Violin
52098*,"Shaham, Gil",S,Violin
52098*,"Shaham, Gil",S,Violin
6753*,"Dicterow, Glenn",A,Violin
6753*,"Staples, Sheryl",A,Violin
6753*,"Phelps, Cynthia",A,Viola
6753*,"Gilbert, Alan",A,Viola
6753*,"Brey, Carter",A,Cello
11792*,"Brey, Carter",A,Cello
11792*,"Grossman, David J.",A,Contrabass
8798*,"Fitch, Douglas",S,Director
8798*,"Armitage, Karole",S,Choreographer
8798*,"Getaz, Edouard",S,Producer
8798*,Giants are Small,S,Production created by
8798*,"Mercier, G. W.",S,Scenic Design
8798*,"Fitch, Douglas",S,Scenic Design
8798*,"Taylor, Clifton",S,Lighting Designer
8798*,"Fitch, Douglas",S,Costume Designer
8798*,"Jordan, Cookie",S,Make-Up Design
8798*,"Opie, Alan",S,Baritone
8798*,"Parks, Melissa",S,Mezzo-Soprano
8798*,"Jameson, Keith",S,Tenor
8798*,"Pauley, Wilbur",S,Bass
8798*,"Bloom, Joshua",S,Baritone
8798*,"Kawa, John",A,Tenor
8798*,"Petty, Tami",A,Soprano
8798*,"Bates, Jennifer",A,Soprano
8798*,"Benedetti, Serena",S,Soprano
8798*,"Sadik, Noah",S,Boy Soprano
8798*,"Bayrakdarian, Isabel",S,Soprano
8798*,"Lenormand, Marie",S,Mezzo-Soprano
8798*,"Porter, Kiki",A,Child Soprano
8798*,"Albert, John",A,Child Soprano
8798*,"Mervin-Leroy, Yves",A,Computers
8798*,"O'Connor, Kelley",S,Mezzo-Soprano
8798*,"Savoy, Emalie",S,Soprano
8798*,"Guthrie, Devon",S,Soprano
8798*,"Benter, Lacey Jo",S,Alto
8798*,"Kane, Kristen",A,Soprano
8798*,"Karloski, Helen",A,Soprano
8798*,"Martinez, Margarita",A,Soprano
8798*,"Powell, Erica",A,Soprano
8798*,"Williamson, Elena",A,Soprano
8798*,"Albert, Jane",A,Child Soprano
8798*,"Ewing-Crystal, Seth",A,Child Soprano
8798*,"Hamme, Dylan",A,Child Soprano
8798*,"Hausman, Richard",A,Child Soprano
8798*,"Morokutti, Andrea",A,Child Soprano
8798*,"Pedone, Anthony",A,Child Soprano
8798*,"Najarajan, Neel",A,Child Soprano
8798*,"Rose, Sofus",A,Child Soprano
8798*,"Wagner, Emily",A,Dancer
8798*,"Fitch, Douglas",S,Director
8798*,"Armitage, Karole",S,Choreographer
8798*,"Getaz, Edouard",S,Producer
8798*,Giants are Small,S,Production created by
8798*,"Mercier, G. W.",S,Scenic Design
8798*,"Fitch, Douglas",S,Scenic Design
8798*,"Taylor, Clifton",S,Lighting Designer
8798*,"Fitch, Douglas",S,Costume Designer
8798*,"Jordan, Cookie",S,Make-Up Design
8798*,"Opie, Alan",S,Baritone
8798*,"Parks, Melissa",S,Mezzo-Soprano
8798*,"Jameson, Keith",S,Tenor
8798*,"Pauley, Wilbur",S,Bass
8798*,"Bloom, Joshua",S,Baritone
8798*,"Kawa, John",A,Tenor
8798*,"Petty, Tami",A,Soprano
8798*,"Bates, Jennifer",A,Soprano
8798*,"Benedetti, Serena",S,Soprano
8798*,"Sadik, Noah",S,Boy Soprano
8798*,"Bayrakdarian, Isabel",S,Soprano
8798*,"Lenormand, Marie",S,Mezzo-Soprano
8798*,"Porter, Kiki",A,Child Soprano
8798*,"Albert, John",A,Child Soprano
8798*,"Mervin-Leroy, Yves",A,Computers
8798*,"O'Connor, Kelley",S,Mezzo-Soprano
8798*,"Savoy, Emalie",S,Soprano
8798*,"Guthrie, Devon",S,Soprano
8798*,"Benter, Lacey Jo",S,Alto
8798*,"Kane, Kristen",A,Soprano
8798*,"Karloski, Helen",A,Soprano
8798*,"Martinez, Margarita",A,Soprano
8798*,"Powell, Erica",A,Soprano
8798*,"Williamson, Elena",A,Soprano
8798*,"Albert, Jane",A,Child Soprano
8798*,"Ewing-Crystal, Seth",A,Child Soprano
8798*,"Hamme, Dylan",A,Child Soprano
8798*,"Hausman, Richard",A,Child Soprano
8798*,"Morokutti, Andrea",A,Child Soprano
8798*,"Pedone, Anthony",A,Child Soprano
8798*,"Najarajan, Neel",A,Child Soprano
8798*,"Rose, Sofus",A,Child Soprano
8798*,"Wagner, Emily",A,Dancer
8798*,"Fitch, Douglas",S,Director
8798*,"Armitage, Karole",S,Choreographer
8798*,"Getaz, Edouard",S,Producer
8798*,Giants are Small,S,Production created by
8798*,"Mercier, G. W.",S,Scenic Design
8798*,"Fitch, Douglas",S,Scenic Design
8798*,"Taylor, Clifton",S,Lighting Designer
8798*,"Fitch, Douglas",S,Costume Designer
8798*,"Jordan, Cookie",S,Make-Up Design
8798*,"Opie, Alan",S,Baritone
8798*,"Parks, Melissa",S,Mezzo-Soprano
8798*,"Jameson, Keith",S,Tenor
8798*,"Pauley, Wilbur",S,Bass
8798*,"Bloom, Joshua",S,Baritone
8798*,"Kawa, John",A,Tenor
8798*,"Petty, Tami",A,Soprano
8798*,"Bates, Jennifer",A,Soprano
8798*,"Benedetti, Serena",S,Soprano
8798*,"Sadik, Noah",S,Boy Soprano
8798*,"Bayrakdarian, Isabel",S,Soprano
8798*,"Lenormand, Marie",S,Mezzo-Soprano
8798*,"Porter, Kiki",A,Child Soprano
8798*,"Albert, John",A,Child Soprano
8798*,"Mervin-Leroy, Yves",A,Computers
8798*,"O'Connor, Kelley",S,Mezzo-Soprano
8798*,"Savoy, Emalie",S,Soprano
8798*,"Guthrie, Devon",S,Soprano
8798*,"Benter, Lacey Jo",S,Alto
8798*,"Kane, Kristen",A,Soprano
8798*,"Karloski, Helen",A,Soprano
8798*,"Martinez, Margarita",A,Soprano
8798*,"Powell, Erica",A,Soprano
8798*,"Williamson, Elena",A,Soprano
8798*,"Albert, Jane",A,Child Soprano
8798*,"Ewing-Crystal, Seth",A,Child Soprano
8798*,"Hamme, Dylan",A,Child Soprano
8798*,"Hausman, Richard",A,Child Soprano
8798*,"Morokutti, Andrea",A,Child Soprano
8798*,"Pedone, Anthony",A,Child Soprano
8798*,"Najarajan, Neel",A,Child Soprano
8798*,"Rose, Sofus",A,Child Soprano
8798*,"Wagner, Emily",A,Dancer
8798*,"Fitch, Douglas",S,Director
8798*,"Armitage, Karole",S,Choreographer
8798*,"Getaz, Edouard",S,Producer
8798*,Giants are Small,S,Production created by
8798*,"Mercier, G. W.",S,Scenic Design
8798*,"Fitch, Douglas",S,Scenic Design
8798*,"Taylor, Clifton",S,Lighting Designer
8798*,"Fitch, Douglas",S,Costume Designer
8798*,"Jordan, Cookie",S,Make-Up Design
8798*,"Opie, Alan",S,Baritone
8798*,"Parks, Melissa",S,Mezzo-Soprano
8798*,"Jameson, Keith",S,Tenor
8798*,"Pauley, Wilbur",S,Bass
8798*,"Bloom, Joshua",S,Baritone
8798*,"Kawa, John",A,Tenor
8798*,"Petty, Tami",A,Soprano
8798*,"Bates, Jennifer",A,Soprano
8798*,"Benedetti, Serena",S,Soprano
8798*,"Sadik, Noah",S,Boy Soprano
8798*,"Bayrakdarian, Isabel",S,Soprano
8798*,"Lenormand, Marie",S,Mezzo-Soprano
8798*,"Porter, Kiki",A,Child Soprano
8798*,"Albert, John",A,Child Soprano
8798*,"Mervin-Leroy, Yves",A,Computers
8798*,"O'Connor, Kelley",S,Mezzo-Soprano
8798*,"Savoy, Emalie",S,Soprano
8798*,"Guthrie, Devon",S,Soprano
8798*,"Benter, Lacey Jo",S,Alto
8798*,"Kane, Kristen",A,Soprano
8798*,"Karloski, Helen",A,Soprano
8798*,"Martinez, Margarita",A,Soprano
8798*,"Powell, Erica",A,Soprano
8798*,"Williamson, Elena",A,Soprano
8798*,"Albert, Jane",A,Child Soprano
8798*,"Ewing-Crystal, Seth",A,Child Soprano
8798*,"Hamme, Dylan",A,Child Soprano
8798*,"Hausman, Richard",A,Child Soprano
8798*,"Morokutti, Andrea",A,Child Soprano
